addr	old	new
5bfd70	FUN_005bfd70	spawnRandomObject4
5bff10	FUN_005bff10	spawnRandomObject3
5bffd0	FUN_005bffd0	std_vector_resize_5bffd0
5c0100	FUN_005c0100	std_vector_size_5c0100
5c0120	FUN_005c0120	packWorldCoord64
5c0150	FUN_005c0150	copyByteTripleToInts
5c0210	FUN_005c0210	heap_sift_down_int
5c0350	FUN_005c0350	heap_sift_down_float
5c03f0	FUN_005c03f0	ChunkBuffer_loadAndNotify
5c0420	FUN_005c0420	rbtree_insert_rebalance_3key
5c0630	FUN_005c0630	rbtree_insert_hint_2key
5c0880	FUN_005c0880	rbtree_insert_hint_3key
5c0b10	FUN_005c0b10	rbtree_lower_bound_insert_2key
5c0c70	FUN_005c0c70	rbtree_lower_bound_insert_3key
5c0ef0	FUN_005c0ef0	insertion_sort_int
5c1060	FUN_005c1060	insertion_sort_float
5c1260	FUN_005c1260	make_heap_int
5c14e0	FUN_005c14e0	make_heap_float
5c1600	FUN_005c1600	median_of_3_int
5c1690	FUN_005c1690	median_of_3_float
5c1ab0	FUN_005c1ab0	guess_median_int
5c1ef0	FUN_005c1ef0	guess_median_float
5c1fa0	FUN_005c1fa0	uninitialized_copy_280
5c20f0	FUN_005c20f0	push_heap_int
5c21f0	FUN_005c21f0	push_heap_float
5c23b0	FUN_005c23b0	introsort_int
5c2630	FUN_005c2630	introsort_float
5c2830	FUN_005c2830	sort_heap_int
5c29a0	FUN_005c29a0	sort_heap_float
5c2da0	FUN_005c2da0	std_sort_unguarded_partition_vec3i
5c3360	FUN_005c3360	std_sort_unguarded_partition_vec3f
5c36a0	FUN_005c36a0	std_uninitialized_copy_stride0x140
5c36e0	FUN_005c36e0	std_uninitialized_copy_stride0x18_eh
5c3790	FUN_005c3790	std_uninitialized_copy_vec3i
5c3820	FUN_005c3820	copy2_helper
5c3840	FUN_005c3840	copy3_helper
5c3860	FUN_005c3860	init_call_46d4b0
5c3880	FUN_005c3880	init_call_65ae80
5c38a0	FUN_005c38a0	set4
5c3950	FUN_005c3950	copyctor_obj0x140
5c39e0	FUN_005c39e0	ctor_obj0x140
5c3a90	FUN_005c3a90	ctor_zero6i
5c3b70	FUN_005c3b70	ctor_from_two_vec3
5c3bb0	FUN_005c3bb0	Region_ctor
5c3c70	FUN_005c3c70	dtor_free_two_buffers
5c3d60	FUN_005c3d60	GameController_chunkMap2i_at
5c3de0	FUN_005c3de0	map3i_at
5c3e80	FUN_005c3e80	array24_at
5c3ea0	FUN_005c3ea0	rbtree_iterator_increment
5c3ef0	FUN_005c3ef0	uint128_sub
5c3f30	FUN_005c3f30	vec3i_greater_pred
5c3fe0	FUN_005c3fe0	rbtree_lower_bound_vec3i
5c4040	FUN_005c4040	std_vector_reallocate_stride0x140
5c4130	FUN_005c4130	std_vector_reallocate_stride0x18
5c4320	FUN_005c4320	std_vector_reserve_grow_stride0x140
5c43d0	FUN_005c43d0	std_vector_reserve_grow_stride0x18
5c4520	FUN_005c4520	terrain_biomeColorFromNoise
5c46f0	FUN_005c46f0	voxelVolume_at
5c4770	FUN_005c4770	clampRGB
5c4800	FUN_005c4800	GameController_sampleTemperatureGrid
5c4dd0	FUN_005c4dd0	GameController_sampleHumidityGrid
5c52a0	FUN_005c52a0	dungeon_splitRegion_recursive
5c56e0	FUN_005c56e0	terrain_surfaceColor_blend
5c5e20	FUN_005c5e20	terrain_generateColumnColor
5c7140	FUN_005c7140	terrain_rockColor_blend
5c7730	FUN_005c7730	creature_initBehaviorByType
5c8310	FUN_005c8310	getTemperatureAt
5c8350	FUN_005c8350	getHumidityAt
5c8390	FUN_005c8390	loot_generateItemTable
5c9b30	FUN_005c9b30	World_generateMonsterSpawnList
5c9f90	FUN_005c9f90	World_applyDropTableToEntities
5ca0a0	FUN_005ca0a0	World_generateNpcSpawnList
5cade0	FUN_005cade0	World_findNearestObjectAtLevel
5cb0d0	FUN_005cb0d0	World_findNearestObjectRegion2
5cb3b0	FUN_005cb3b0	World_computeStructurePlacement
5cb550	FUN_005cb550	World_fillVoxelBox
5cb600	FUN_005cb600	World_carveTerrainFeatureA
5cbe00	FUN_005cbe00	World_carveTerrainFeatureB
5cc510	FUN_005cc510	World_populateRegionDecorations
5d6040	FUN_005d6040	World_buildStructureMesh
5d7f60	FUN_005d7f60	World_generateFoliageBlob
5d8750	FUN_005d8750	World_generateVegetationCluster
5d9460	FUN_005d9460	World_generateTreeRecursive
5d9ad0	FUN_005d9ad0	World_generateTreeRoot
5dc6e0	FUN_005dc6e0	World_buildPropInstance
5df600	FUN_005df600	World_fillVoxelColumnTyped
5df960	FUN_005df960	World_generateWaterOrPathFeature
5e4850	FUN_005e4850	WorldInfo_generateBiomeContent
5ee0f0	FUN_005ee0f0	World_resolveStructureFootprint
5ee4b0	FUN_005ee4b0	assign_two_dwords
5ee540	FUN_005ee540	World_getColumnDataAt
5ee7a0	FUN_005ee7a0	World_appendMeshBatch
5eea40	FUN_005eea40	get_bool_flag
5eea60	FUN_005eea60	World_findNearestObject
5eeee0	FUN_005eeee0	fixedpoint_vec_subtract
5eefa0	FUN_005eefa0	World_getColumnDataAt2
5ef040	FUN_005ef040	World_getRegionCellPtr
5ef5a0	FUN_005ef5a0	vec3_dot_or_distance
5ef6d0	FUN_005ef6d0	World_copyCellRecord
5ef8f0	FUN_005ef8f0	vector_assign_range
5efdb0	FUN_005efdb0	noise2d_sample
5effa0	FUN_005effa0	World_placeObjectWithSpacing
5f0720	FUN_005f0720	World_getRegionCellPtr2
5f0c80	FUN_005f0c80	get_zero_or_stub
5f0ce0	FUN_005f0ce0	WorldInfo_placeStructure
5f4b50	FUN_005f4b50	WorldInfo_mapInsertEntry
5f4ba0	FUN_005f4ba0	WorldInfo_lookupCell
5f4c30	FUN_005f4c30	World_getOrCreateEntry
5f4da0	FUN_005f4da0	World_scaleFixedByLevel
5f51e0	FUN_005f51e0	GameController_buildDecalMesh
5f56c0	FUN_005f56c0	WorldInfo_scatterObjectsInArea
5f6d50	FUN_005f6d50	World_emitDecalOrParticle
5f6e20	FUN_005f6e20	World_serializeCellData
5f7400	FUN_005f7400	dtor_geometryBuffer
5f77b0	FUN_005f77b0	init_struct_memset
5f7820	FUN_005f7820	dtor_listBuffer
5f79e0	FUN_005f79e0	init_struct_memset2
5f7a60	FUN_005f7a60	World_buildParticleBatch
5f8530	FUN_005f8530	WorldInfo_vectorElementAt
5f8590	FUN_005f8590	WorldInfo_vectorAppend
5f8750	FUN_005f8750	Item_generateStats
5f8960	FUN_005f8960	vector_insert_element
5f8ad0	FUN_005f8ad0	GameController_buildDecalMesh2
5f8e10	FUN_005f8e10	vec3_distanceSquared
5f9340	FUN_005f9340	WorldInfo_sampleTerrainHeight
5f9620	FUN_005f9620	vec3_store4
5f9bc0	FUN_005f9bc0	vec3_computeNoiseOffset
5f9e10	FUN_005f9e10	get_const_dword_a
5f9e30	FUN_005f9e30	get_const_dword_b
5f9e50	FUN_005f9e50	vec2_store
5f9f70	FUN_005f9f70	WorldInfo_rotateAndPlace
5fa170	FUN_005fa170	vec3_store4_b
5fa3c0	FUN_005fa3c0	swap_two_int_ptrs
5fa440	FUN_005fa440	copy_two_int_ptrs
5fa4c0	FUN_005fa4c0	GameController_entityDistanceSq
5fa500	FUN_005fa500	octree_leafOp
5fa5b0	FUN_005fa5b0	octree_nodeVisitA
5fa650	FUN_005fa650	octree_nodeVisitB
5fa750	FUN_005fa750	octree_nodeSplit
5fa9e0	FUN_005fa9e0	octree_recursiveTraverse
5faad0	FUN_005faad0	octree_applyLeaf
5fab40	FUN_005fab40	octree_applySplit
5fb860	FUN_005fb860	unwind_free_object
5fbb30	FUN_005fbb30	vector_reallocate
5fbc10	FUN_005fbc10	vector_reserveGrow
5fbed0	FUN_005fbed0	lib_fn_5fbed0
5fc160	FUN_005fc160	GameController_tryLockAndProcess
5fc1b0	FUN_005fc1b0	GameController_processNetworkTick
601cb0	FUN_00601cb0	enter_critical_section
601cc0	FUN_00601cc0	locked_pair_update
601e90	FUN_00601e90	leave_critical_section
601ea0	FUN_00601ea0	leave_critical_section_b
601eb0	FUN_00601eb0	list_pushBack_601eb0
601f00	FUN_00601f00	vector_pushWithGrow
601f80	FUN_00601f80	WorldMap_ctor
6022d0	FUN_006022d0	lib_fn_6022d0
602440	FUN_00602440	hash_or_index_compute
605950	FUN_00605950	vec3_lerp
6089c0	FUN_006089c0	copy_two_words
608a20	FUN_00608a20	map_insertVec4Node
608a60	FUN_00608a60	map_insertPairNode
608a90	FUN_00608a90	map_insertNodeSEH
608b30	FUN_00608b30	map_insertFromField
608ba0	FUN_00608ba0	tree_insertRecursive
608c20	FUN_00608c20	list_copyNode
608c80	FUN_00608c80	tree_cloneRecursive
608d40	FUN_00608d40	vec3_copy_608d40
608db0	FUN_00608db0	map_insertVec4
608e80	FUN_00608e80	tree_insertEntry
608f20	FUN_00608f20	object_release
608f40	FUN_00608f40	forward_to_678520
608f60	FUN_00608f60	tree_build
608ff0	FUN_00608ff0	tree_populate
609080	FUN_00609080	list_buildAndFree
6091a0	FUN_006091a0	get_int_stub
6091b0	FUN_006091b0	setter_stub
6091d0	FUN_006091d0	get_rng_dword
609210	FUN_00609210	buffer_allocate
609280	FUN_00609280	compute_index_pair
609320	FUN_00609320	lib_fn_609320
609400	FUN_00609400	lib_fn_609400
609480	FUN_00609480	vec_normalize_or_distance
60a9f0	FUN_0060a9f0	store_object_ref
60aa00	FUN_0060aa00	build_and_link
60aa50	FUN_0060aa50	get_int_stub_b
60aa60	FUN_0060aa60	get_byte_flag
60aa70	FUN_0060aa70	map_insertViaSub
60aac0	FUN_0060aac0	lib_fn_60aac0
60ab30	FUN_0060ab30	direction_from_angle
60c510	FUN_0060c510	GameController_updateSubsystems
622d40	FUN_00622d40	exp_decay_factor
623100	FUN_00623100	riff_findChunkInMemory
6231e0	FUN_006231e0	riff_findChunkInFile
623340	FUN_00623340	riff_readFromMemory
6233a0	FUN_006233a0	riff_readFromFile
623710	FUN_00623710	XAudio2_loadSound
623ee0	FUN_00623ee0	XAudio2_decodeStream
6240d0	FUN_006240d0	lib_fn_6240d0
624340	FUN_00624340	lib_fn_624340
624790	FUN_00624790	codec_bitreaderInit
6247f0	FUN_006247f0	codec_readBits
624900	FUN_00624900	codec_decodeCodebook
624a70	FUN_00624a70	codec_decodeResidueA
624c70	FUN_00624c70	codec_decodeFloor
624f80	FUN_00624f80	codec_decodeResidueB
625130	FUN_00625130	codec_decodePacketRecursive
6255d0	FUN_006255d0	codec_setupHelperA
625640	FUN_00625640	codec_setupHelperB
625670	FUN_00625670	codec_synthesizeWindow
625a30	FUN_00625a30	lib_fn_625a30
625a60	FUN_00625a60	XAudio2_resetDecoder
625b70	FUN_00625b70	codec_recursiveSum
625c00	FUN_00625c00	codec_decodeMapping
6260c0	FUN_006260c0	codec_decodeSetup
626740	FUN_00626740	XAudio2_decodeFrame
626a70	FUN_00626a70	codec_readHeaderFields
626ab0	FUN_00626ab0	codec_windowOverlapAdd
626de0	FUN_00626de0	XAudio2_initDecodeState
626e10	FUN_00626e10	codec_decodeInit
626f90	FUN_00626f90	codec_setupHeaders
627120	FUN_00627120	codec_decodeStreamEntry
6271b0	FUN_006271b0	XAudio2_setupDecoder
627670	FUN_00627670	lib_fn_627670
627810	FUN_00627810	lib_fn_627810
6278a0	FUN_006278a0	AdaptionWidget_clampScrollToContent
627c00	FUN_00627c00	SpeechWidget_setBounds
627cb0	FUN_00627cb0	lib_fn_627cb0
627ce0	FUN_00627ce0	security_cookie_guard_a
627d50	FUN_00627d50	security_cookie_guard_b
6290d0	FUN_006290d0	tree_eraseRecursive
629140	FUN_00629140	tree_clear
6291d0	FUN_006291d0	Widget_measure
629200	FUN_00629200	lib_fn_629200
629220	FUN_00629220	lib_fn_629220
629240	FUN_00629240	lib_fn_629240
629280	FUN_00629280	lib_fn_629280
629300	FUN_00629300	AdaptionWidget_layoutRecursive
6294c0	FUN_006294c0	GameController_updateWidgetLayout
6294d0	FUN_006294d0	Widget_computeBoundsFloat
6295a0	FUN_006295a0	AdaptionWidget_applyScrollLayout
62a650	FUN_0062a650	Widget_setScroll
62b400	FUN_0062b400	AdaptionWidget_onContentResized
62b430	FUN_0062b430	AdaptionWidget_getScrollFlag
62b510	FUN_0062b510	AdaptionWidget_getContentSize
62b920	FUN_0062b920	AdaptionWidget_setCaption
62ba50	FUN_0062ba50	Widget_measureChildrenRecursive
62baf0	FUN_0062baf0	Widget_layoutChildren
62bb20	FUN_0062bb20	Widget_layoutChildrenGuarded
62bb90	FUN_0062bb90	AdaptionWidget_measureContent
62c570	FUN_0062c570	Widget_measureContentEntry
62c5b0	FUN_0062c5b0	AdaptionWidget_computeBoundsUnion
62cfd0	FUN_0062cfd0	AdaptionWidget_accumulateChildBounds
62d7f0	FUN_0062d7f0	AdaptionWidget_computeLayoutBounds
62dc20	FUN_0062dc20	GameController_setWidgetBounds
62dcd0	FUN_0062dcd0	GameController_setWidgetBounds2
62ddc0	FUN_0062ddc0	Widget_updateCaption
62ddf0	FUN_0062ddf0	lib_fn_62ddf0
62de20	FUN_0062de20	get_widget_field
62de40	FUN_0062de40	lib_fn_62de40
62de60	FUN_0062de60	AdaptionWidget_getBoundsRect
62f2d0	FUN_0062f2d0	Widget_applyBoundsAndRefresh
62f5d0	FUN_0062f5d0	lib_fn_62f5d0
62f600	FUN_0062f600	Widget_measureGuarded
62f630	FUN_0062f630	GameController_getWidgetSize
62f660	FUN_0062f660	GameController_getWidgetSize2
62f690	FUN_0062f690	tree_nodeInsertLeaf
62f720	FUN_0062f720	get_widget_child
62f750	FUN_0062f750	tree_allocNode
62f820	FUN_0062f820	tree_findOrInsert
62f8c0	FUN_0062f8c0	tree_allocLeaf
62f8f0	FUN_0062f8f0	tree_cloneSubtree
62f9b0	FUN_0062f9b0	map_insertRebalance
62fbc0	FUN_0062fbc0	map_insertUnique_62fbc0
62fdc0	FUN_0062fdc0	map_findOrInsert
62ffb0	FUN_0062ffb0	map_lowerBoundInsert
630220	FUN_00630220	string_appendGrow
6302f0	FUN_006302f0	tree_insertPair
6303d0	FUN_006303d0	object_buildWithRefcount
630690	FUN_00630690	lib_fn_630690
6306b0	FUN_006306b0	lib_fn_6306b0
630850	FUN_00630850	tree_buildFromData
630970	FUN_00630970	get_widget_state
630a10	FUN_00630a10	object_alloc
630a40	FUN_00630a40	tree_nodeAlloc
630a80	FUN_00630a80	tree_nodeFree
630ae0	FUN_00630ae0	compute_pair_field
630b60	FUN_00630b60	tree_destroyRecursive
630be0	FUN_00630be0	Widget_setPositionFloat
631460	FUN_00631460	AdaptionWidget_rebuildLayoutRecursive
631520	FUN_00631520	lib_fn_631520
631db0	FUN_00631db0	lib_fn_631db0
632640	FUN_00632640	std_list_clear_nodes
6326a0	FUN_006326a0	Node_is_ancestor_chain
6326d0	FUN_006326d0	Node_clone_subtree
632870	FUN_00632870	Node_dtor_release_children
632910	FUN_00632910	Widget_render_subtree
633900	FUN_00633900	lib_fn_633900
6339c0	FUN_006339c0	stl_fn_6339c0
633c90	FUN_00633c90	Node_get_first_child_id
633ce0	FUN_00633ce0	std_list_erase_range_633ce0
633d70	FUN_00633d70	Node_find_child_by_name_recursive
633dd0	FUN_00633dd0	Node_collect_matching_children
633e70	FUN_00633e70	Node_project_bounds_recursive
634940	FUN_00634940	Node_get_first_material_name
634a70	FUN_00634a70	Node_transform_pair_to_screen
634dd0	FUN_00634dd0	Node_compute_screen_aabb_recursive
635550	FUN_00635550	Node_find_child_name_by_string
635700	FUN_00635700	Node_propagate_resolved_value
635760	FUN_00635760	Node_attach_transform_multiply
635fe0	FUN_00635fe0	Node_detach_or_remove_child
636040	FUN_00636040	Node_clone_subtree_v2
636190	FUN_00636190	Node_frustum_visibility_test
6364f0	FUN_006364f0	Node_any_child_active
636560	FUN_00636560	Node_hit_test_point_recursive
636810	FUN_00636810	AdaptionWidget_apply_to_attributes
636870	FUN_00636870	Node_remove_child_from_list
6368e0	FUN_006368e0	Node_set_font_slot
636950	FUN_00636950	Node_detach_from_parent
636990	FUN_00636990	Node_set_shape_slot
636a00	FUN_00636a00	Node_pick_link_by_name
636ad0	FUN_00636ad0	Node_select_glyph_by_name
636b70	FUN_00636b70	Node_set_style_slot
636be0	FUN_00636be0	Node_clear_dirty_flag_2e
636c40	FUN_00636c40	Node_clear_layout_flag_2d
636cb0	FUN_00636cb0	AdaptionWidget_relayout
636cd0	FUN_00636cd0	AdaptionWidget_layout_recursive
636db0	FUN_00636db0	std_list_insert_unique_sorted
636ef0	FUN_00636ef0	Node_set_adaption_slot
636f10	FUN_00636f10	AdaptionWidget_apply_attributes_v2
636f70	FUN_00636f70	AdaptionWidget_compute_max_content_width
637120	FUN_00637120	Node_detach_all_slots_recursive
6371b0	FUN_006371b0	AdaptionWidget_compute_local_transform
637260	FUN_00637260	AdaptionWidget_recompute_transforms_recursive
6372a0	FUN_006372a0	AdaptionWidget_full_layout_pass
6374d0	FUN_006374d0	AdaptionWidget_layout_pass_child
637850	FUN_00637850	lib_fn_637850
638610	FUN_00638610	lib_fn_638610
638b60	FUN_00638b60	lib_fn_638b60
638cf0	FUN_00638cf0	lib_fn_638cf0
638db0	FUN_00638db0	std_map_insert_hint_string
639060	FUN_00639060	lib_fn_639060
6391e0	FUN_006391e0	std_list_alloc_sentinel_0x34
639210	FUN_00639210	std_map_equal_range_string
639300	FUN_00639300	lib_fn_639300
6393e0	FUN_006393e0	Registry_foreach_node_locked
639460	FUN_00639460	lib_fn_639460
639470	FUN_00639470	lib_fn_639470
639530	FUN_00639530	stl_fn_639530
639800	FUN_00639800	FontCache_find_or_create_scalable
639a60	FUN_00639a60	lib_fn_639a60
639a70	FUN_00639a70	std_string_rfind_substr
639b30	FUN_00639b30	AdaptionWidget_draw_text_locked
639be0	FUN_00639be0	Node_make_vec3_node
639c50	FUN_00639c50	std_uninitialized_copy_pair
639c80	FUN_00639c80	std_uninitialized_copy_triple
639cc0	FUN_00639cc0	std_destroy_relocate_0xc
639cf0	FUN_00639cf0	std_vector_destroy_ptr_elems_stride3
639d30	FUN_00639d30	std_map_rb_insert_rebalance_vec2
639f40	FUN_00639f40	std_map_insert_unique_hint_uint2
63a190	FUN_0063a190	std_set_insert_unique_hint_uint
63a380	FUN_0063a380	std_map_insert_at_pos_vec2
63a4e0	FUN_0063a4e0	std_set_insert_at_pos_uint
63a600	FUN_0063a600	std_uninitialized_copy_records_0xd
63a690	FUN_0063a690	std_vector_move_assign_stride3
63a710	FUN_0063a710	std_copy_int_range
63a740	FUN_0063a740	std_uninitialized_copy_matrix
63a780	FUN_0063a780	std_uninitialized_copy_0xc_guarded
63a820	FUN_0063a820	std_uninitialized_copy_dword
63a850	FUN_0063a850	std_uninitialized_copy_2dword
63a890	FUN_0063a890	std_uninitialized_copy_4dword
63a8e0	FUN_0063a8e0	std_uninitialized_copy_records_0xd_v2
63c000	FUN_0063c000	std_vector_assign_range_stride1
63c0b0	FUN_0063c0b0	std_vector_assign_range_stride2
63c160	FUN_0063c160	std_vector_assign_range_stride4
63c680	FUN_0063c680	lib_fn_63c680
63cd20	FUN_0063cd20	lib_fn_63cd20
63ce30	FUN_0063ce30	lib_fn_63ce30
63cf40	FUN_0063cf40	lib_fn_63cf40
63d050	FUN_0063d050	lib_fn_63d050
63d170	FUN_0063d170	lib_fn_63d170
63d290	FUN_0063d290	lib_fn_63d290
63d400	FUN_0063d400	lib_fn_63d400
63d520	FUN_0063d520	std_vector_assign_range_stride0xc
63d730	FUN_0063d730	std_map_subscript
63d7c0	FUN_0063d7c0	Vector2u_greater_comparator
63d850	FUN_0063d850	lib_fn_63d850
63d8c0	FUN_0063d8c0	std_vector_allocate_stride0x10
63d930	FUN_0063d930	lib_fn_63d930
63d960	FUN_0063d960	lib_fn_63d960
63d990	FUN_0063d990	lib_fn_63d990
63da20	FUN_0063da20	std_vector_grow_realloc_stride4
63daa0	FUN_0063daa0	std_vector_grow_realloc_stride0x34
63db90	FUN_0063db90	std_vector_grow_realloc_stride0xc
63dc90	FUN_0063dc90	std_vector_reserve_stride4
63dd10	FUN_0063dd10	std_vector_reserve_stride0x34
63ddc0	FUN_0063ddc0	std_vector_reserve_stride0xc
63fe80	FUN_0063fe80	std_allocator_allocate_stride0xc
63fec0	FUN_0063fec0	SmoothMeshShape_rebuild_buffers
641180	FUN_00641180	StaticMeshShape_build_from_buffers
6413b0	FUN_006413b0	std_vector_erase_range_stride0xc
642610	FUN_00642610	std_vector_insert_one_stride0xc
642700	FUN_00642700	lib_fn_642700
642770	FUN_00642770	lib_fn_642770
6427e0	FUN_006427e0	lib_fn_6427e0
6428a0	FUN_006428a0	std_vector_default_construct_range4
6428f0	FUN_006428f0	std_vector_resize_stride0x34
642a20	FUN_00642a20	CharacterStyleWidget_rebuild_mesh
642a50	FUN_00642a50	CharacterStyleWidget_set_lod_level
642ab0	FUN_00642ab0	std_vector_size_stride0xc
64ac00	FUN_0064ac00	GameController_update_render_targets
64aec0	FUN_0064aec0	WorldInfo_move_string
64af30	FUN_0064af30	NamedValue_move_two_strings
64b000	FUN_0064b000	NamedValue_move_construct_pair
64b0d0	FUN_0064b0d0	lib_fn_64b0d0
64b2e0	FUN_0064b2e0	lib_fn_64b2e0
64b3d0	FUN_0064b3d0	std_list_make_node_copy_pair
64b460	FUN_0064b460	lib_fn_64b460
64b490	FUN_0064b490	std_list_make_node_worldinfo
64b4c0	FUN_0064b4c0	std_list_make_node_copy_pair_v2
64b4f0	FUN_0064b4f0	std_move_backward_stride4
64b540	FUN_0064b540	std_map_rb_insert_rebalance_int
64b770	FUN_0064b770	stl_fn_64b770
64b970	FUN_0064b970	std_map_insert_unique_hint_int
64bba0	FUN_0064bba0	std_map_insert_at_pos_int
64bce0	FUN_0064bce0	lib_fn_64bce0
64bdf0	FUN_0064bdf0	std_transform_toupper_u16
64be40	FUN_0064be40	std_uninitialized_fill_n_stride4
64be80	FUN_0064be80	std_uninitialized_fill_stride4
64bec0	FUN_0064bec0	NamedValue_assign_pair_free
64bf40	FUN_0064bf40	Attribute_deserialize_int_keyframes
64c150	FUN_0064c150	Attribute_deserialize_keyframes_v2
64c360	FUN_0064c360	Attribute_deserialize_keyframes_v3
64c570	FUN_0064c570	Attribute_deserialize_matrix_keyframes
64c710	FUN_0064c710	Attribute_deserialize_double_keyframes
64c8a0	FUN_0064c8a0	Attribute_deserialize_vec3_keyframes
64ca40	FUN_0064ca40	Attribute_deserialize_vec4_keyframes
64cbe0	FUN_0064cbe0	Attribute_deserialize_scalar_keyframes
64cd70	FUN_0064cd70	istream_read_u32
64d0c0	FUN_0064d0c0	std_vector_init_fill
64d770	FUN_0064d770	WorldInfo_copy_record
64d810	FUN_0064d810	lib_fn_64d810
64dd20	FUN_0064dd20	lib_fn_64dd20
64dd90	FUN_0064dd90	NamedValue_dtor_free_strings
64de80	FUN_0064de80	Node_dtor_free_vectors
64dfb0	FUN_0064dfb0	std_map_ensure_key
64e0f0	FUN_0064e0f0	std_map_ensure_key_v2
64e310	FUN_0064e310	std_vector_allocate
64e370	FUN_0064e370	std_list_alloc_sentinel_0x2c
64e3d0	FUN_0064e3d0	std_list_alloc_sentinel_0x44
64e410	FUN_0064e410	lib_fn_64e410
64e450	FUN_0064e450	std_vector_assign_fill
64e490	FUN_0064e490	lib_fn_64e490
64e520	FUN_0064e520	std_vector_insert_n_stride0x10
64e790	FUN_0064e790	Widget_set_flag_bit8_0x128
64e7b0	FUN_0064e7b0	Widget_set_flag_bit4_0x128
64e7d0	FUN_0064e7d0	Registry_push_node_locked_0x8c
64e850	FUN_0064e850	lib_fn_64e850
64e8f0	FUN_0064e8f0	lib_fn_64e8f0
64e9b0	FUN_0064e9b0	lib_fn_64e9b0
64eae0	FUN_0064eae0	Registry_push_node_locked_0x94
64eb60	FUN_0064eb60	Registry_push_node_locked_0x08
64ebd0	FUN_0064ebd0	Registry_push_node_locked_0x74
64ec40	FUN_0064ec40	lib_fn_64ec40
64ecc0	FUN_0064ecc0	Registry_push_node_locked_0x84
64ed40	FUN_0064ed40	Registry_push_node_locked_0x7c
64edb0	FUN_0064edb0	Widget_ensure_frame_subwidget
64ef70	FUN_0064ef70	Node_traverse_invoke_callback
64efe0	FUN_0064efe0	Widget_set_flags_word
64eff0	FUN_0064eff0	Widget_fit_content_and_set
64f080	FUN_0064f080	Button_new_instance
64f100	FUN_0064f100	lib_fn_64f100
64f180	FUN_0064f180	DiscreteAttributeInt_new_instance
64f200	FUN_0064f200	Edit_new_instance
64f280	FUN_0064f280	GenericShape_new_instance
64f300	FUN_0064f300	ListWidget_new_instance
64f380	FUN_0064f380	lib_fn_64f380
64f400	FUN_0064f400	NamedObject_find_or_create
64f4e0	FUN_0064f4e0	NamedObject_create_with_defaults
64fd30	FUN_0064fd30	lib_fn_64fd30
64fda0	FUN_0064fda0	lib_fn_64fda0
6500d0	FUN_006500d0	PopUpButton_new_instance
650160	FUN_00650160	ScrollButton_new_instance
6501e0	FUN_006501e0	ScrollSlider_new_instance
650260	FUN_00650260	SmoothMeshShape_new_instance
6502e0	FUN_006502e0	TextShape_new_instance
650360	FUN_00650360	ContinuousAttributeVec3_new_instance
6503e0	FUN_006503e0	NamedObject_new_instance_0x160
650460	FUN_00650460	FontNode_unregister_and_release
6504c0	FUN_006504c0	Object_release_if_nonnull
6504e0	FUN_006504e0	Node_destroy_and_unregister
6507c0	FUN_006507c0	ShapeNode_unregister_and_release
650810	FUN_00650810	Node_unregister_notify_release
650890	FUN_00650890	StyleNode_unregister_and_release
6508f0	FUN_006508f0	Widget_unregister_and_release
650980	FUN_00650980	Widget_render_pass
6509f0	FUN_006509f0	Widget_pop_render_layer
650a20	FUN_00650a20	istream_read_chunk_header
650a90	FUN_00650a90	lib_fn_650a90
650ae0	FUN_00650ae0	GameController_hittest_if_no_capture
650b00	FUN_00650b00	FontCache_load_font_by_name
650e0b	FUN_00650e0b	ehepilogue_restore_cookie
6526b0	FUN_006526b0	GameController_notify_all_widgets
652710	FUN_00652710	lib_fn_652710
652730	FUN_00652730	lib_fn_652730
652790	FUN_00652790	lib_fn_652790
6527f0	FUN_006527f0	GameController_on_mouse_down
652940	FUN_00652940	GameController_on_mouse_up
652a70	FUN_00652a70	GameController_on_button2_down
652b60	FUN_00652b60	GameController_on_button2_up
652c10	FUN_00652c10	GameController_set_hover_widget
6531e0	FUN_006531e0	GameController_get_tooltip_widget
6531f0	FUN_006531f0	lib_fn_6531f0
653210	FUN_00653210	lib_fn_653210
653320	FUN_00653320	lib_fn_653320
653360	FUN_00653360	GameController_position_popup
653620	FUN_00653620	Widget_dispatch_event_callback
653680	FUN_00653680	lib_fn_653680
6536d0	FUN_006536d0	std_list_append_node_pair
653720	FUN_00653720	std_list_append_node_worldinfo
653770	FUN_00653770	GameController_load_widget_file
653ad0	FUN_00653ad0	Widget_deserialize_children_tree
654000	FUN_00654000	Button_deserialize
654240	FUN_00654240	SmoothMeshShape_deserialize
654700	FUN_00654700	Edit_deserialize
654900	FUN_00654900	GenericShape_deserialize
654df0	FUN_00654df0	ListWidget_deserialize
654ff0	FUN_00654ff0	PopUpButton_deserialize
6555d0	FUN_006555d0	GameController_deserialize_widget_tree
6570c0	FUN_006570c0	FontCache_create_font_from_path
657a00	FUN_00657a00	ScrollButton_deserialize
657c00	FUN_00657c00	ScrollButton_read_field
657ce0	FUN_00657ce0	ScrollSlider_deserialize
657ee0	FUN_00657ee0	ScrollSlider_read_field
657f80	FUN_00657f80	SmoothMeshShape_deserialize_v2
658530	FUN_00658530	istream_read_string
658630	FUN_00658630	TextShape_deserialize
658c40	FUN_00658c40	Texture_load_from_file_freeimage
658fa0	FUN_00658fa0	Texture_load_from_memory_freeimage
